CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
15713599,Castiglione,728,France,Male,30,10,114835,1,0,1,37662,0,0,5,PLATINUM,548
15744770,Stone,636,France,Male,44,2,0,2,0,0,86414,0,0,1,SILVER,663
15780498,Maynard,634,France,Male,34,3,145031,1,1,1,41821,0,0,5,DIAMOND,529
15624397,Moore,627,France,Male,43,8,71240,1,0,1,127734,0,0,2,DIAMOND,415
15615219,Obielumani,518,France,Male,59,5,138772,1,0,1,123872,0,0,4,PLATINUM,968
15570908,Harding,687,Spain,Female,29,7,93617,1,0,1,113051,0,0,2,PLATINUM,856
15762855,Hill,622,Spain,Female,23,8,0,2,1,1,131389,0,0,3,SILVER,390
15661827,Brown,693,Spain,Female,45,4,0,2,1,1,26590,0,0,5,SILVER,898
15746035,Pagnotto,450,Spain,Male,25,9,74237,2,0,1,195463,0,0,3,SILVER,547
15691906,Esposito,664,Germany,Female,49,5,127422,2,1,0,108877,1,1,2,PLATINUM,923
15793424,Tan,663,Spain,Female,28,8,61275,2,1,0,136054,0,0,4,PLATINUM,244
15577905,Hammond,660,France,Male,34,8,106487,2,0,1,182263,0,0,5,SILVER,322
15667216,Chung,579,France,Female,29,10,73195,2,1,1,129209,0,0,1,PLATINUM,853
15673971,Houghton,655,Germany,Female,44,6,146499,1,1,0,64854,1,1,1,PLATINUM,472
15701238,Chia,683,France,Male,47,1,0,2,1,0,148989,0,0,5,PLATINUM,745
15644849,Zikoranachidimma,655,France,Female,32,2,0,1,1,1,71048,0,0,2,DIAMOND,506
15635531,Boag,575,Spain,Female,30,8,0,2,1,0,185342,0,0,3,GOLD,597
15632263,Pagnotto,574,Spain,Male,30,5,120355,1,1,0,137793,0,0,3,SILVER,420
15720110,Oluchukwu,795,France,Male,32,2,117265,1,1,1,198317,0,0,2,PLATINUM,333
15619045,Baxter,776,France,Female,43,4,0,2,0,1,162138,0,0,1,DIAMOND,228
15697510,Tien,707,Spain,Female,52,7,0,1,1,0,109689,1,1,1,SILVER,533
15784923,Chimezie,705,Germany,Female,37,3,109974,1,1,1,36321,1,1,3,SILVER,637
15567383,Slone,678,Germany,Female,44,2,98009,2,0,1,31385,0,0,3,SILVER,985
15732621,Martin,663,France,Male,34,10,0,1,1,1,114084,0,0,3,PLATINUM,664
15757981,Loggia,748,France,Male,66,8,0,1,1,1,163332,0,0,4,GOLD,671
15727819,Hartley,677,Spain,Female,34,10,171672,1,1,1,50778,0,0,1,DIAMOND,392
15738088,Parkin,634,Spain,Male,63,10,0,2,1,0,30773,1,1,3,DIAMOND,350
15765173,Lin,350,France,Female,60,3,0,1,0,0,113796,1,1,1,SILVER,958
15665159,Brooks,727,France,Male,61,0,128214,2,1,1,188729,1,1,1,SILVER,708
15618203,Tien,773,Germany,Male,51,8,116198,2,1,1,86701,0,0,3,GOLD,345
15791452,Dann,675,France,Male,39,1,0,2,1,0,153129,0,0,1,DIAMOND,791
15638159,Trentino,649,Spain,Female,36,6,86607,1,0,0,19825,0,0,3,PLATINUM,998
15585466,Russo,552,France,Male,29,10,0,2,1,0,12187,0,0,3,DIAMOND,333
15677310,Christie,761,Germany,Male,62,5,98854,1,0,0,86921,1,1,3,DIAMOND,327
15646262,Ross,622,France,Male,31,7,0,1,1,0,35409,0,0,2,PLATINUM,978
15656901,Nnonso,615,France,Male,59,8,0,2,1,1,165577,0,0,2,DIAMOND,948
15621093,Teng,681,Germany,Male,31,4,97338,2,0,0,48227,0,0,4,SILVER,675
15592123,Buccho,768,France,Male,30,6,0,2,1,1,199454,0,0,2,GOLD,297
15589200,Madukaife,617,Spain,Male,34,9,0,2,1,0,118750,0,0,1,PLATINUM,561
15602934,Dunn,452,France,Female,33,6,131699,2,1,0,151624,0,0,3,GOLD,475
15812720,Hooker,807,Germany,Male,37,10,130110,2,0,1,172098,0,0,4,DIAMOND,539
15695383,Griffin,567,Spain,Male,44,9,0,2,1,0,87677,0,0,1,DIAMOND,240
15723064,Kistler,603,Spain,Male,24,1,165149,2,1,0,21858,0,0,1,PLATINUM,872
15761606,Law,617,Spain,Female,37,9,101708,1,1,0,123866,0,0,5,GOLD,425
15650322,Grigoryeva,701,France,Female,34,3,105589,1,0,1,74694,0,0,4,SILVER,316
15669782,Chu,820,Germany,Male,39,9,111337,1,1,0,16770,1,1,5,PLATINUM,753
15751628,Onyemachukwu,438,France,Male,60,7,78391,1,0,1,49425,0,0,4,GOLD,262
15809057,Lu,600,Spain,Female,27,6,0,2,1,1,172031,0,0,2,SILVER,292
15617052,Watson,782,France,Male,34,9,0,1,1,0,183021,1,1,2,GOLD,441
15590810,Fallaci,638,Germany,Female,41,9,144326,1,1,0,73980,1,1,2,GOLD,527
15801293,Ni,850,Germany,Male,27,1,101278,2,1,1,26265,0,0,4,SILVER,859
15770968,Leason,741,Germany,Female,19,8,108712,2,1,0,24857,0,0,3,SILVER,812
15572356,Tsai,689,Spain,Male,73,1,108555,1,0,1,167969,0,0,1,PLATINUM,623
15603247,Bruner,743,Germany,Female,35,1,146781,1,1,0,189308,0,0,2,DIAMOND,273
15619116,Wallace,493,France,Female,36,2,0,2,0,1,99770,0,0,2,PLATINUM,229
15691792,Young,416,Spain,Male,35,8,0,1,0,0,119713,0,0,2,DIAMOND,244
15783276,Forbes,725,France,Female,25,9,0,2,1,1,168608,0,0,2,SILVER,922
15766137,Muir,497,France,Male,34,2,0,2,1,1,83087,0,0,5,DIAMOND,502
15574554,Pugh,537,Germany,Male,66,8,103291,2,1,1,130665,0,0,4,GOLD,458
15578671,Webb,706,Spain,Female,29,1,209490,1,1,1,133268,1,1,2,DIAMOND,243
15716608,Walker,651,Spain,Male,38,2,0,3,1,0,67030,1,1,2,PLATINUM,431
15690670,Cox,720,France,Male,33,2,0,2,0,1,141031,0,0,2,GOLD,633
15630466,Maclean,797,France,Male,45,8,0,1,0,0,125110,0,0,2,DIAMOND,456
15630349,Hollis,543,Spain,Male,23,5,0,2,1,0,117832,0,0,2,PLATINUM,710
15803801,Jamieson,454,France,Male,34,4,0,2,1,0,198818,0,0,2,PLATINUM,731
15647890,Su,691,France,Male,37,9,149405,1,1,1,146412,0,0,5,DIAMOND,562
15606115,P'eng,510,France,Female,52,6,191665,1,1,1,131313,1,1,4,SILVER,297
15714642,Hawkins,792,Spain,Female,40,7,0,1,1,0,141652,0,0,1,DIAMOND,538
15741181,Ndubuagha,721,France,Male,41,6,135071,1,1,1,64477,0,0,3,SILVER,330
15773973,Hill,765,France,Male,41,2,0,2,0,1,191216,0,0,4,DIAMOND,547
15758546,Norton,850,Spain,Male,39,8,0,2,1,1,37090,0,0,3,DIAMOND,995
15598940,Achebe,681,Germany,Male,38,6,181804,2,1,1,57518,0,0,1,SILVER,309
15669783,Simpson,586,France,Female,60,3,47021,2,0,1,63241,1,1,3,PLATINUM,850
15624993,Chiang,753,France,Female,36,7,128519,1,1,1,44568,1,1,4,PLATINUM,358
15760568,Dalrymple,593,Germany,Female,38,5,142658,2,0,1,135337,0,0,1,GOLD,698
15699047,Chukwuemeka,674,France,Female,21,9,120150,2,1,1,33964,0,0,3,DIAMOND,515
15616168,Ojiofor,610,France,Female,35,7,81906,1,1,1,61623,0,0,3,GOLD,402
15773146,Rubeo,652,France,Male,26,3,137998,2,0,1,168990,0,0,1,PLATINUM,443
15770375,Fanucci,850,Germany,Female,26,8,123126,1,1,0,74425,0,0,5,DIAMOND,240
15589725,Zubarev,740,France,Female,51,4,0,2,1,1,178930,0,0,4,SILVER,850
15710034,T'ao,637,Germany,Male,43,1,135645,2,0,1,101383,1,1,5,GOLD,823
15800806,Pai,685,Spain,Male,31,7,122449,2,1,1,180770,0,0,5,GOLD,946
15570485,Udegbunam,558,Spain,Male,40,4,161767,1,0,0,92379,0,0,2,DIAMOND,628
15575391,Claypool,677,France,Female,37,3,0,2,1,1,38252,0,0,3,PLATINUM,654
15790750,Manfrin,592,Germany,Male,36,10,123188,1,0,1,146111,0,0,3,PLATINUM,416
15714832,Baker,652,Germany,Male,36,9,150957,1,0,0,72350,0,0,2,GOLD,507
15619953,Efremov,662,Spain,Female,42,6,105021,1,1,0,48242,0,0,4,PLATINUM,313
15673929,Chin,543,France,Male,64,4,0,2,1,1,148306,0,0,5,GOLD,701
15578835,Brookes,675,Spain,Female,50,1,133205,1,0,1,8270,0,0,1,PLATINUM,467
15752388,Doyle,643,Spain,Female,35,6,0,2,1,1,41550,0,0,1,PLATINUM,704
15797081,Ajuluchukwu,611,Germany,Female,49,9,115489,2,1,1,138657,1,1,4,SILVER,991
15570194,Ikemefuna,412,France,Male,29,5,0,2,0,0,12511,0,0,1,SILVER,327
15580149,Fowler,638,Spain,Male,41,7,0,2,1,0,43889,0,0,5,DIAMOND,847
15777708,Liao,824,Spain,Female,38,3,0,2,1,0,192800,0,0,5,PLATINUM,340
15769955,Onuora,683,France,Female,40,1,0,2,0,0,75762,0,0,3,GOLD,288
15810444,Aksenov,562,Germany,Female,39,6,130565,1,1,0,9855,1,1,5,DIAMOND,481
15645593,Trevisani,599,France,Female,41,2,91329,1,1,0,115725,0,0,1,GOLD,381
15765345,Wood,753,France,Male,35,4,0,2,1,1,106303,0,0,2,GOLD,759
15760873,Lombardo,594,France,Male,50,7,81310,1,1,1,183868,0,0,4,SILVER,439
15794178,Walpole,657,France,Male,34,3,107137,1,1,0,153895,0,0,2,DIAMOND,798
15589361,Chikwendu,716,Spain,Male,34,9,0,1,1,1,66696,0,0,3,DIAMOND,980
15662483,Ko,850,France,Male,43,7,0,2,1,1,173851,0,0,3,DIAMOND,368
15809736,Steigrad,664,France,Male,46,2,0,1,1,1,177423,1,1,5,PLATINUM,816
15731148,Isayeva,558,France,Male,33,0,108477,1,1,1,109097,1,1,2,SILVER,729
15774328,Boni,606,Germany,Male,40,1,144758,2,1,1,166656,0,0,3,SILVER,743
15646969,Anayolisa,776,Spain,Male,33,2,0,2,1,1,176921,0,0,2,GOLD,536
15718769,Fallaci,557,Spain,Male,36,1,113110,1,1,0,98413,0,0,3,DIAMOND,512
15610226,Fenton,614,France,Female,27,9,106415,2,0,0,77501,0,0,2,SILVER,825
15616270,Chao,620,Spain,Male,42,4,106921,1,0,1,119747,0,0,5,GOLD,396
15790717,Osinachi,695,Spain,Male,35,7,0,2,1,0,160388,0,0,5,PLATINUM,950
15635703,Chu,729,Germany,Female,39,1,131513,1,1,1,193715,0,0,1,PLATINUM,751
15616365,Obiuto,571,France,Female,53,2,0,2,1,0,28046,0,0,5,SILVER,266
15630244,Chu,457,France,Male,40,10,134320,2,1,0,150757,0,0,5,DIAMOND,237
15734714,Nash,559,France,Female,29,3,79715,1,1,0,82252,0,0,3,GOLD,956
15721433,Hixson,664,France,Female,38,4,74306,2,1,0,154396,0,0,3,DIAMOND,733
15590201,Fiorentini,500,Spain,Female,50,5,0,4,1,1,83866,1,1,1,DIAMOND,416
15590828,Chidimma,782,Germany,Male,42,7,126428,1,1,0,39830,0,0,1,GOLD,367
15752097,Chiazagomekpere,708,Spain,Male,38,8,99641,1,1,0,12429,0,0,2,DIAMOND,412
15800031,Laura,681,France,Male,43,3,66339,1,1,1,18773,1,1,5,DIAMOND,350
15630857,Wu,674,Spain,Female,39,6,0,2,1,1,9575,0,0,3,SILVER,629
15689953,Toscani,697,Spain,Male,43,10,128226,1,0,0,188487,0,0,3,DIAMOND,761
15759733,McMillan,774,France,Female,26,5,0,2,1,1,64716,0,0,2,GOLD,862
15810826,Chiekwugo,624,France,Male,36,6,0,2,0,0,84750,0,0,3,GOLD,747
15668009,Hendley,747,Spain,Male,37,1,0,2,0,1,180552,0,0,1,PLATINUM,988
15743456,Birnie,715,France,Female,32,10,0,2,1,0,60907,0,0,3,DIAMOND,852
15725762,Kemp,808,France,Male,24,4,122169,1,1,0,174107,0,0,4,GOLD,233
15761713,Johnstone,678,France,Female,43,7,178074,1,0,0,110406,0,0,3,DIAMOND,853
15769246,Lo Duca,813,Germany,Male,59,2,135078,1,1,0,187636,1,1,1,GOLD,709
15781129,Montgomery,687,Spain,Male,38,8,69434,2,1,1,66580,1,1,4,GOLD,778
15599124,Miller,832,France,Female,29,5,0,2,1,0,178780,0,0,5,PLATINUM,922
15639004,Chiemezie,668,France,Male,72,2,0,2,1,1,70784,0,0,5,DIAMOND,658
15810995,Wright,526,Germany,Male,34,3,122727,1,1,1,46772,0,0,1,PLATINUM,429
15653773,Shaw,457,France,Female,38,7,164497,1,1,1,163327,0,0,3,SILVER,929
15708357,Chapman,649,Spain,Female,38,8,0,1,1,0,103761,0,0,2,SILVER,858
15733597,Y?an,669,France,Female,41,0,150219,2,0,0,107839,0,0,2,PLATINUM,880
15789560,Clark,668,France,Male,42,8,187535,1,1,1,32900,1,1,2,PLATINUM,835
15699524,Howells,466,France,Female,30,3,0,1,1,0,193985,0,0,2,PLATINUM,671
15626475,Gamble,685,France,Male,30,2,0,2,1,1,140889,0,0,2,DIAMOND,936
15810839,Rogers,610,France,Male,34,0,103108,1,0,0,125647,0,0,1,DIAMOND,738
15684318,McMillan,582,Germany,Female,50,6,96487,2,1,1,20344,0,0,3,PLATINUM,355
15768120,Brown,702,Germany,Male,36,9,90560,2,1,0,174269,0,0,2,PLATINUM,941
15712807,Robertson,556,Spain,Male,46,3,131765,1,1,1,108501,1,1,5,SILVER,606
15696371,Thomas,812,Spain,Female,24,1,92477,1,0,0,83247,0,0,4,GOLD,816
15675794,Hsing,645,Germany,Male,47,9,152077,1,1,0,121840,1,1,3,GOLD,309
15774277,Chiu,809,France,Male,43,2,0,2,1,1,132908,0,0,1,PLATINUM,706
15603764,Chang,560,France,Male,49,4,0,1,1,1,100075,1,1,1,DIAMOND,533
15618647,Kornilova,744,France,Male,29,1,43504,1,1,1,119328,0,0,1,PLATINUM,607
15614643,Chifo,731,Spain,Female,39,2,0,2,1,0,136737,0,0,2,SILVER,665
15707696,Lu,471,Spain,Female,28,5,0,2,1,1,22357,0,0,1,PLATINUM,583
15749583,Bellucci,686,Germany,Female,38,2,93570,3,0,0,10137,1,1,4,PLATINUM,844
15815125,Michael,668,Spain,Male,45,4,102486,2,1,1,158379,0,0,4,GOLD,823
15779620,Sinclair,575,France,Male,36,1,0,1,0,1,94571,0,0,4,GOLD,319
15768233,Chukwuebuka,435,Germany,Male,37,8,114346,1,0,1,981,1,1,1,PLATINUM,426
15637788,Schmidt,743,France,Male,23,3,110204,1,1,0,95583,0,0,1,PLATINUM,476
15777046,Parry,580,France,Female,39,9,128363,1,1,0,86045,0,0,1,GOLD,456
15788723,McIntyre,599,Germany,Female,49,10,143888,2,1,1,166236,1,1,4,SILVER,383
15790489,Lo Duca,534,Spain,Male,34,5,170601,1,0,1,5241,0,0,5,PLATINUM,703
15739476,Ferrari,680,France,Female,32,5,0,1,1,1,150684,0,0,5,GOLD,589
15612670,Berry,631,Spain,Female,46,10,0,2,1,1,129509,0,0,2,DIAMOND,687
15631222,Cattaneo,485,France,Female,39,2,75340,1,1,1,70665,0,0,3,GOLD,772
15658972,Foster,699,France,Female,40,8,122038,1,1,0,102085,0,0,4,DIAMOND,547
15724691,Gordon,712,France,Male,34,1,0,2,1,1,195052,0,0,1,PLATINUM,966
15740442,May,603,France,Male,51,8,186826,1,1,0,93740,1,1,2,PLATINUM,645
15760427,Cameron,850,France,Male,40,6,124788,1,1,0,65612,0,0,4,PLATINUM,657
15677939,Ch'eng,584,France,Female,41,3,0,2,1,1,160095,0,0,4,SILVER,796
15611599,Curtis,604,France,Female,71,2,0,2,1,1,49507,0,0,2,DIAMOND,687
15633474,Whitehead,586,France,Male,51,2,138554,1,1,1,92406,0,0,4,DIAMOND,832
15671973,Chukwuemeka,467,Spain,Male,39,5,0,2,1,1,7416,0,0,5,SILVER,994
15790019,Onwughara,520,France,Male,35,9,105388,1,1,1,25059,0,0,5,DIAMOND,471
15737735,Grant,683,Spain,Male,40,4,95053,1,1,1,116817,1,1,5,PLATINUM,777
15661745,Browne,557,France,Male,36,3,0,1,0,1,144078,0,0,4,SILVER,880
15797065,Goloubev,613,Spain,Female,32,0,0,2,0,1,126676,0,0,5,DIAMOND,963
15710671,Gordon,786,France,Male,34,3,137362,1,0,0,183682,0,0,1,SILVER,872
15656522,Sutherland,593,Spain,Male,32,10,158537,1,1,0,166851,0,0,5,SILVER,584
15705085,Quesada,670,Spain,Female,29,9,0,2,1,0,27359,0,0,4,DIAMOND,440
15744873,Wright,657,Germany,Female,48,5,143596,1,0,0,101315,1,1,4,PLATINUM,944
15781914,Simmons,718,Germany,Male,32,9,169947,2,1,1,27979,0,0,1,GOLD,371
15637354,Yobachukwu,623,France,Female,24,7,148168,2,1,1,109470,0,0,3,PLATINUM,884
15717307,Read,496,France,Male,31,5,0,2,1,0,93713,0,0,3,DIAMOND,836
15746695,Wunder,429,France,Female,39,6,48024,1,1,0,74871,0,0,3,GOLD,659
15804962,Nnaife,606,France,Male,36,1,155655,1,1,1,192388,1,1,4,DIAMOND,1000
15665378,Shen,499,France,Female,46,6,0,2,1,0,73458,0,0,5,PLATINUM,809
15757865,Powell,642,France,Male,62,7,0,2,1,1,61121,0,0,3,SILVER,729
15578787,Goddard,641,France,Female,52,4,0,1,1,0,90965,1,1,1,SILVER,742
15794323,Buckley,673,France,Male,32,8,121241,1,1,0,116970,0,0,2,DIAMOND,296
15697546,McIntyre,570,France,Female,36,3,0,2,1,0,92119,0,0,2,DIAMOND,971
15629519,Yen,472,France,Female,37,1,0,2,1,1,48358,0,0,3,SILVER,793
15624703,Okonkwo,550,Germany,Male,35,9,129848,2,1,0,197325,0,0,2,SILVER,921
15570002,Burlingame,625,Germany,Female,55,8,118773,4,0,0,135854,1,1,1,PLATINUM,532
15808566,Hs?,516,France,Male,46,2,0,2,1,1,169123,0,0,4,GOLD,786
15805463,Board,682,Germany,Male,32,2,105164,2,1,1,164170,0,0,3,DIAMOND,799
15709136,Adams,620,France,Male,28,8,0,2,1,1,199909,0,0,4,SILVER,933
15801605,Rizzo,626,France,Female,39,0,0,2,1,1,83295,0,0,2,DIAMOND,272
15567855,Chukwufumnanya,623,France,Female,29,1,0,2,0,0,39382,0,0,2,SILVER,252
15675141,Fraser,569,France,Female,35,4,93935,1,1,0,184748,0,0,5,GOLD,786
15665759,Russell,724,France,Female,69,5,117867,1,1,1,62281,0,0,3,PLATINUM,876
15761487,Yefimova,678,France,Female,55,5,0,1,0,1,196794,1,1,5,GOLD,222
15700394,Palermo,713,Spain,Female,26,4,122857,2,1,0,144682,1,1,1,PLATINUM,709
15631162,Bergamaschi,631,France,Male,32,10,0,2,0,1,196343,0,0,3,SILVER,556
15630641,Shao,846,France,Female,37,6,127104,1,1,1,41516,0,0,1,SILVER,290
15585066,Chimaraoke,660,France,Female,43,1,0,1,0,1,112026,1,1,5,DIAMOND,720
15722991,McGregor,567,France,Male,54,9,96403,1,0,0,52035,1,1,1,PLATINUM,376
15737404,Kesteven,731,France,Male,31,1,132512,1,1,1,185467,0,0,3,SILVER,960
15722409,Ritchie,693,Spain,Male,47,8,107605,1,1,1,80149,0,0,5,SILVER,446
15806420,Jenks,772,France,Male,34,9,0,2,1,0,170981,0,0,1,SILVER,870
15658148,Udokamma,657,France,Male,38,7,0,2,1,0,185828,0,0,1,GOLD,870
15810660,Boyle,774,Germany,Male,34,4,120875,2,0,1,113407,0,0,5,SILVER,948
15709780,Azuka,667,France,Female,37,9,71787,2,1,1,67735,0,0,2,SILVER,818
15727350,Pai,516,France,Female,37,8,113143,1,0,0,3363,0,0,2,DIAMOND,372
15752312,Howells,551,Spain,Male,49,1,150778,2,1,1,135757,0,0,5,PLATINUM,986
15616745,Hs?,542,Spain,Male,35,2,174895,1,1,1,22315,0,0,4,DIAMOND,380
15572294,Kelly,623,France,Male,28,7,0,1,0,0,129527,0,0,4,SILVER,223
15674110,Walton,701,France,Female,43,2,160417,1,0,1,37266,0,0,1,SILVER,998
15662501,Ebelechukwu,583,France,Male,48,3,91247,1,1,0,60017,1,1,4,SILVER,401
15649239,Vasilieva,731,Spain,Male,46,10,0,2,1,0,153015,0,0,2,GOLD,416
15700424,Hsiao,461,France,Female,35,5,0,1,1,1,54209,0,0,2,GOLD,710
15636388,Abrego,702,Germany,Female,23,7,98775,1,1,0,114604,0,0,5,GOLD,291
15713975,Gibson,565,Germany,Female,47,10,139756,1,1,0,165849,1,1,4,GOLD,234
15592925,Giordano,711,Spain,Male,42,3,177627,3,0,1,16393,1,1,1,PLATINUM,788
15581626,Mancini,664,France,Male,54,8,0,1,1,1,162720,1,1,5,SILVER,742
15641319,Afanasyeva,518,Spain,Male,50,4,0,1,0,0,107112,1,1,2,PLATINUM,225
15723481,Wright,728,Spain,Male,42,8,0,2,0,1,41823,0,0,5,DIAMOND,785
15787825,Okwudiliolisa,585,Germany,Male,37,6,152497,1,1,1,99907,0,0,3,SILVER,405
15710726,Hughes,573,France,Male,52,8,0,2,0,1,178229,0,0,2,SILVER,481
15627195,Parrott,568,Germany,Male,26,1,112930,2,1,0,22096,0,0,5,GOLD,438
15657957,Hughes,602,Germany,Female,26,8,113674,1,1,0,197861,1,1,3,DIAMOND,368
15676117,Zinachukwudi,603,France,Male,44,9,0,1,1,0,138328,0,0,5,DIAMOND,696
15607874,Keane,687,France,Male,38,0,144451,1,0,1,137277,0,0,3,SILVER,385
15796993,McCollum,741,France,Male,52,1,171236,2,0,0,21834,1,1,5,PLATINUM,332
15649858,Simpson,469,Spain,Male,37,9,96776,1,1,1,119891,0,0,4,PLATINUM,406
15811032,Gambrell,477,Germany,Female,58,8,145985,1,1,1,24565,0,0,5,DIAMOND,464
15679963,Moretti,737,Germany,Male,43,8,96354,1,0,0,10210,0,0,1,DIAMOND,373
15579131,Ricci,835,France,Male,25,7,0,2,1,1,83450,0,0,3,SILVER,343
15572428,Rieke,717,Germany,Female,33,0,115777,1,1,1,81508,0,0,1,DIAMOND,569
15622461,Ndubuagha,562,France,Female,51,7,122822,2,0,0,32626,0,0,3,GOLD,461
15636105,Chung,758,Spain,Male,61,2,0,2,1,1,43982,0,0,5,GOLD,299
15583849,Ts'ai,408,France,Male,40,3,0,2,0,0,124874,0,0,5,GOLD,602
15718780,Cox,650,Spain,Female,32,4,79450,1,1,1,118325,0,0,5,SILVER,315
15739271,Lei,582,Germany,Male,33,2,122394,1,1,1,22114,0,0,3,GOLD,273
15697129,Ulyanova,706,Spain,Female,43,1,0,2,1,0,31963,0,0,4,SILVER,994
15763415,Gray,567,Germany,Male,41,0,134379,1,1,1,105747,0,0,5,DIAMOND,624
15796617,McGregor,720,France,Male,29,2,0,2,1,0,39926,0,0,5,PLATINUM,398
15626628,Tretiakova,631,Spain,Female,31,2,88162,2,1,0,127631,0,0,1,PLATINUM,804
15765857,Genovesi,623,Spain,Male,41,2,142412,1,1,0,28779,0,0,4,DIAMOND,729
15742511,Gordon,514,France,Male,35,3,121031,1,1,0,10009,0,0,4,DIAMOND,264
15786433,Aitken,650,Germany,Female,35,3,165982,2,1,1,24482,0,0,2,PLATINUM,306
15685805,Ginikanwa,673,Spain,Female,35,6,0,2,1,0,98619,0,0,5,SILVER,222
15627971,Coates,504,France,Female,32,8,206664,1,0,0,16282,0,0,1,SILVER,899
15783025,Piazza,723,Germany,Male,37,3,94662,2,1,0,121240,0,0,2,SILVER,279
15726289,Cawood,645,France,Male,25,0,174400,1,1,0,42669,0,0,5,GOLD,600
15802118,Ignatieff,664,Spain,Male,41,7,123429,1,1,1,164924,0,0,2,PLATINUM,315
15607990,Gallo,760,Spain,Male,43,6,175736,1,1,1,157337,0,0,2,GOLD,927
15695932,Yelverton,766,Spain,Male,36,5,78381,1,0,1,153832,0,0,2,SILVER,637
15812279,William,634,France,Male,37,5,115346,2,0,0,168782,0,0,3,GOLD,261
15687558,Mault,640,Germany,Female,31,10,118613,1,1,0,168470,0,0,3,DIAMOND,573
15729065,Mackay,784,Germany,Male,28,2,109960,2,1,1,170830,0,0,2,DIAMOND,797
15698902,McIntyre,547,Germany,Female,42,1,142703,1,1,0,86207,1,1,5,PLATINUM,731
15570192,Henry,608,Germany,Female,40,8,121729,1,0,0,61164,0,0,4,DIAMOND,802
15809265,Kao,547,France,Female,35,4,0,1,1,1,133288,0,0,1,GOLD,305
15745201,Frewin,612,France,Female,43,4,139496,2,1,1,77128,0,0,2,GOLD,590
15580623,Yefremova,573,Spain,Male,28,8,0,2,0,0,77660,0,0,4,PLATINUM,668
15578156,Anenechukwu,615,Spain,Male,32,5,138522,1,1,1,56897,0,0,3,SILVER,777
15631063,Trentino,710,France,Female,33,2,0,2,1,0,72945,0,0,4,DIAMOND,221
15692577,Tomlinson,674,Germany,Female,38,10,83728,1,1,0,45418,0,0,1,DIAMOND,450
15810910,Royston,702,Spain,Female,38,9,0,2,1,1,158527,0,0,2,SILVER,629
15723217,Cremonesi,616,France,Male,37,9,0,1,1,0,111313,0,0,5,PLATINUM,239
15733111,Yeh,688,Spain,Male,32,6,124179,1,1,1,138759,0,0,1,GOLD,539
15610727,Ch'in,605,France,Male,36,7,128829,1,1,0,190589,0,0,2,SILVER,879
15792720,Martinez,676,France,Male,33,6,171491,1,0,0,79100,0,0,3,GOLD,248
15723153,Wearing,708,Spain,Male,33,3,0,2,1,0,138613,0,0,5,DIAMOND,729
15802823,Maclean,745,Spain,Female,38,7,0,2,1,1,194231,0,0,3,DIAMOND,401
15756118,T'ao,661,Spain,Male,20,8,0,1,1,0,110253,0,0,3,GOLD,330
15684934,Rose,726,France,Male,31,9,0,2,1,1,106117,0,0,3,GOLD,624
15776936,Whitworth,475,France,Male,40,7,160818,1,0,1,169642,1,1,5,GOLD,219
15729087,Suttor,751,Germany,Male,54,9,156368,2,0,1,116180,0,0,1,SILVER,676
15786463,Hsing,645,Germany,Female,59,8,121670,2,0,0,92,1,1,5,SILVER,291
15717498,Boni,775,France,Male,42,6,133970,2,0,1,187840,0,0,1,GOLD,278
15718406,Marshall,540,France,Male,41,3,0,2,1,0,121099,0,0,2,GOLD,781
15799468,Catchpole,591,France,Female,34,3,96127,1,0,0,30972,0,0,4,DIAMOND,427
15626383,Tang,596,Spain,Male,60,7,121908,1,0,1,30314,0,0,5,GOLD,774
15597385,Siddons,573,Spain,Male,41,5,0,2,0,1,14479,0,0,3,GOLD,508
15570271,Wan,577,Spain,Male,31,6,0,1,1,1,196395,0,0,4,GOLD,458
15690330,Efimov,830,Germany,Female,40,8,77702,1,0,1,19512,0,0,4,DIAMOND,671
15680611,Rose,663,France,Male,67,9,0,3,1,1,72319,0,0,3,PLATINUM,747
15810227,Fanucci,421,France,Male,34,2,0,2,1,1,96615,0,0,1,GOLD,393
15807194,Iweobiegbulam,718,Spain,Male,34,5,113922,2,1,0,30772,0,0,2,DIAMOND,503
15712199,Ijendu,655,Germany,Female,61,2,183998,2,1,1,161217,0,0,5,PLATINUM,382
15694995,O'Sullivan,712,France,Male,23,2,0,2,0,1,66796,0,0,5,PLATINUM,863
15723400,Hutchinson,663,France,Male,28,4,0,2,1,1,123970,0,0,2,PLATINUM,540
15654772,Kwemto,640,France,Female,47,6,89799,2,0,1,13784,1,1,4,PLATINUM,857
15574743,Chiu,577,Spain,Male,29,2,0,1,1,1,168924,0,0,2,GOLD,665
15807593,Berry,546,Spain,Female,36,7,85661,1,0,0,134778,0,0,4,PLATINUM,527
15686718,Hung,802,Germany,Male,37,9,115569,1,0,1,119783,0,0,1,GOLD,927
15695299,Mordvinova,590,France,Female,45,2,81828,1,1,0,52168,0,0,1,SILVER,691
15722701,Bruno,594,Germany,Male,18,1,132695,1,1,0,167690,0,0,3,SILVER,323
15799635,Arbour,577,Spain,Male,51,2,108867,1,0,0,140801,1,1,4,SILVER,456
